delta,planted,rep,band,theta_hat,truth,known_location_accept,planted_rank,rank_le_3,rank_le_5,search_promoted,final_accept,rank_of_max_true,regret,selected,n_promoted
0.0,adx0,2,0.23078800886567374,-0.004479650079156166,0.0,False,18,False,False,False,False,11,0.0,adx1&rs,0
0.0,sig_rs_intact,4,0.6311768453763069,0.01051204437340975,0.0,False,20,False,False,False,False,20,0.0,adx-1,0
0.0,adx1&rs,1,0.3251871976403411,0.08531509840299445,0.0,False,12,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,sig_rs_intact+sig_conso,4,0.626629737406737,-0.018980867208779124,0.0,False,25,False,False,False,False,20,0.0,adx-1,0
0.0,rsi35-50&conso,4,0.6148698582581437,-0.0006583061757101903,0.0,False,21,False,False,False,False,20,0.0,adx-1,0
0.0,¬sig_lead_in_lag,4,0.6287013479265572,-0.16445263237436053,0.0,False,31,False,False,False,False,20,0.0,adx-1,0
0.0,sig_rs_intact+sig_conso,3,0.3372704509011807,-0.12336404964586933,0.0,False,30,False,False,False,False,24,0.0,adx-1,0
0.0,adx1,4,0.6259232873878163,0.10784600503846997,0.0,False,8,False,False,False,False,20,0.0,adx-1,0
0.0,adx3&rs,4,0.6251332878999585,-0.04901566805809914,0.0,False,28,False,False,False,False,20,0.0,adx-1,0
0.0,adx3,2,0.2247749333070942,-0.06118251113848228,0.0,False,26,False,False,False,False,11,0.0,adx1&rs,0
0.0,adx3,4,0.6317795837053705,-0.08574650472626506,0.0,False,30,False,False,False,False,20,0.0,adx-1,0
0.0,adx-1,0,0.39754612462749644,-0.16109823326488254,0.0,False,30,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,¬sig_lead_in_lag,0,0.3853375596083232,-0.09973760183479267,0.0,False,28,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,1,0.3273654600484946,0.11479699596567683,0.0,False,9,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,adx-1,1,0.3045725624326398,0.17673934235956115,0.0,False,3,True,True,False,False,15,0.0,rsi<35&rs,1
0.0,rsi<35,2,0.22073592074047899,-0.03069323201754153,0.0,False,21,False,False,False,False,11,0.0,adx1&rs,0
0.0,rsi50-65&conso,3,0.32456760108290095,0.015011892775983023,0.0,False,11,False,False,False,False,24,0.0,adx-1,0
0.0,sig_conso+sig_lead_in_lag,0,0.4499084318020319,0.06853697363748903,0.0,False,10,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,rsi<35,3,0.33177732244249886,-0.06164921722556481,0.0,False,23,False,False,False,False,24,0.0,adx-1,0
0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,4,0.6307955269997719,0.12206331770031471,0.0,False,7,False,False,False,False,20,0.0,adx-1,0
0.0,sig_conso,4,0.6238505253417063,0.016228636648389923,0.0,False,17,False,False,False,False,20,0.0,adx-1,0
0.0,sig_lead_in_lag+sig_h1_dr,3,0.31591766223447,0.0328090029210895,0.0,False,8,False,False,False,False,24,0.0,adx-1,0
0.0,rsi>=65,4,0.6022252277332639,-0.006548598734971669,0.0,False,22,False,False,False,False,20,0.0,adx-1,0
0.0,¬sig_rs_intact,2,0.23848869912852533,-0.058986170166115195,0.0,False,25,False,False,False,False,11,0.0,adx1&rs,0
0.0,rsi50-65,4,0.6107488658114878,0.02688609363854156,0.0,False,15,False,False,False,False,20,0.0,adx-1,0
0.0,rsi<35&rs,2,0.22373566248352283,-0.09614499162991633,0.0,False,29,False,False,False,False,11,0.0,adx1&rs,0
0.0,sig_h1_dr,2,0.22493253656427226,0.08907162547317865,0.0,False,5,False,True,False,False,11,0.0,adx1&rs,0
0.0,sig_h1_dr,1,0.3333962290098591,0.013403326660457085,0.0,False,18,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,adx2&rs,0,0.42750078418465914,0.20405414885356318,0.0,False,2,True,True,False,False,14,0.0,rsi<35&rs,0
0.0,adx-1,3,0.31967303533296665,0.30042363737022865,0.0,False,1,True,True,False,False,24,0.0,adx-1,0
0.0,rsi35-50,0,0.4278613213863059,0.008864435443696712,0.0,False,17,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,rsi<35&rs,0,0.42811889674628106,0.37967087302750446,0.0,False,1,True,True,False,False,14,0.0,rsi<35&rs,0
0.0,rsi35-50&rs,1,0.30280194993322174,-0.06968340614176578,0.0,False,27,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,rsi50-65,1,0.3405250816294214,-0.03274604439931373,0.0,False,24,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,adx2&rs,2,0.2340688333477166,0.06873739987450257,0.0,False,7,False,False,False,False,11,0.0,adx1&rs,0
0.0,rsi<35,4,0.6222297960996169,-0.01762563602469491,0.0,False,24,False,False,False,False,20,0.0,adx-1,0
0.0,rsi50-65&conso,0,0.41078321362473846,-0.038329888500384185,0.0,False,22,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,rsi<35&rs,4,0.6207512119082236,0.15897251288995978,0.0,False,2,True,True,False,False,20,0.0,adx-1,0
0.0,rsi35-50&rs,3,0.31752806654942645,-0.08782067191364687,0.0,False,28,False,False,False,False,24,0.0,adx-1,0
0.0,rsi35-50&conso,3,0.32043847551172777,-0.023445119762384198,0.0,False,17,False,False,False,False,24,0.0,adx-1,0
0.0,sig_lead_in_lag,1,0.30847188705819373,0.11790790984828318,0.0,False,8,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,sig_rs_intact+sig_conso,2,0.22868483095574385,-0.0025150414972510042,0.0,False,16,False,False,False,False,11,0.0,adx1&rs,0
0.0,adx1&rs,2,0.23012065111139354,0.1823490755282235,0.0,False,1,True,True,False,False,11,0.0,adx1&rs,0
0.0,¬sig_conso,3,0.3226935995092293,-0.020632138434278528,0.0,False,16,False,False,False,False,24,0.0,adx-1,0
0.0,rsi35-50&conso,2,0.2244099394358241,0.06669862067754836,0.0,False,8,False,False,False,False,11,0.0,adx1&rs,0
0.0,adx0,4,0.6122611971030376,-0.07666462239088305,0.0,False,29,False,False,False,False,20,0.0,adx-1,0
0.0,sig_conso+sig_lead_in_lag,2,0.2310679275552355,-0.10482149389035753,0.0,False,30,False,False,False,False,11,0.0,adx1&rs,0
0.0,¬sig_h1_dr,4,0.623372325390152,-0.03362973357844823,0.0,False,26,False,False,False,False,20,0.0,adx-1,0
0.0,rsi>=65,3,0.3118483630967837,-0.08464176744741263,0.0,False,27,False,False,False,False,24,0.0,adx-1,0
0.0,sig_lead_in_lag+sig_h1_dr,0,0.4107924387833834,0.15634380767969452,0.0,False,4,False,True,False,False,14,0.0,rsi<35&rs,0
0.0,adx1&rs,0,0.4166699204378322,-0.09209330777680835,0.0,False,27,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,sig_conso,1,0.3246675130012355,0.10523670261346317,0.0,False,10,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,¬sig_lead_in_lag,2,0.22578050626753554,0.05048220882846775,0.0,False,12,False,False,False,False,11,0.0,adx1&rs,0
0.0,rsi35-50&conso,1,0.2988765061889249,0.045341937013371275,0.0,False,16,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,rsi50-65&conso,2,0.23469871648981291,-0.0368748914971601,0.0,False,23,False,False,False,False,11,0.0,adx1&rs,0
0.0,rsi35-50&rs,2,0.22615631105848144,0.16945115538504088,0.0,False,2,True,True,False,False,11,0.0,adx1&rs,0
0.0,adx2,4,0.6230087922580866,0.04240093458674392,0.0,False,12,False,False,False,False,20,0.0,adx-1,0
0.0,sig_lead_in_lag+sig_h1_dr,4,0.6374929577870838,0.15337568081214195,0.0,False,3,True,True,False,False,20,0.0,adx-1,0
0.0,adx1,1,0.3539165542243212,0.12904756670416334,0.0,False,5,False,True,False,False,15,0.0,rsi<35&rs,1
0.0,¬sig_rs_intact,1,0.3351865549182493,-0.05005639726257113,0.0,False,26,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,0,0.40415690270903143,0.019028574833634,0.0,False,15,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,adx1&rs,4,0.6241509089311928,0.09347042884502776,0.0,False,9,False,False,False,False,20,0.0,adx-1,0
0.0,rsi50-65&conso,1,0.3286703087267098,-0.04977561880181071,0.0,False,25,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,adx2,1,0.3232008312403633,-0.014880575811815134,0.0,False,20,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,sig_rs_intact,2,0.22181525509240083,0.05775894566926997,0.0,False,11,False,False,False,False,11,0.0,adx1&rs,0
0.0,sig_conso,2,0.2444294505889825,0.027918799638177297,0.0,False,13,False,False,False,False,11,0.0,adx1&rs,0
0.0,sig_lead_in_lag,4,0.6349514180813988,0.14484273773177211,0.0,False,4,False,True,False,False,20,0.0,adx-1,0
0.0,sig_rs_intact,1,0.32439308880777895,0.05537121413632763,0.0,False,15,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,¬sig_conso,2,0.2393046811088363,-0.023927397472916275,0.0,False,19,False,False,False,False,11,0.0,adx1&rs,0
0.0,rsi35-50,2,0.22496528695809087,0.06938108813983054,0.0,False,6,False,False,False,False,11,0.0,adx1&rs,0
0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,2,0.2334836213342803,-0.14688693549066525,0.0,False,31,False,False,False,False,11,0.0,adx1&rs,0
0.0,sig_lead_in_lag,0,0.41652386015102383,0.11597676855489525,0.0,False,7,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,sig_conso,0,0.43404798437658776,-0.02391970834901609,0.0,False,21,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,sig_conso+sig_lead_in_lag,3,0.3270669346031804,-0.05533869306109419,0.0,False,22,False,False,False,False,24,0.0,adx-1,0
0.0,rsi<35&conso,2,0.21710623795822542,0.02544347198741338,0.0,False,14,False,False,False,False,11,0.0,adx1&rs,0
0.0,¬sig_rs_intact,4,0.6163573972496817,-0.047058768835288194,0.0,False,27,False,False,False,False,20,0.0,adx-1,0
0.0,rsi35-50&rs,0,0.43476105437501505,0.06049569453825831,0.0,False,12,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,rsi<35&conso,3,0.3073441379020072,0.10190289639944168,0.0,False,4,False,True,False,False,24,0.0,adx-1,0
0.0,adx3,1,0.3229089149677656,-0.08854502237037609,0.0,False,29,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,sig_h1_dr,4,0.6537760344206812,0.04407797753828337,0.0,False,10,False,False,False,False,20,0.0,adx-1,0
0.0,rsi50-65,3,0.3224935599998525,0.00878190678947675,0.0,False,12,False,False,False,False,24,0.0,adx-1,0
0.0,adx1&rs,3,0.3208149909036673,-0.030141846120122634,0.0,False,19,False,False,False,False,24,0.0,adx-1,0
0.0,adx0,1,0.3361575086149273,-0.017050393324919175,0.0,False,21,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,adx1,0,0.4201607663101262,-0.0529564358340527,0.0,False,25,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,rsi50-65&rs,4,0.6223683982341947,0.032608495591120924,0.0,False,13,False,False,False,False,20,0.0,adx-1,0
0.0,rsi<35&rs,3,0.31844206777074263,-0.047170621913962395,0.0,False,21,False,False,False,False,24,0.0,adx-1,0
0.0,¬sig_rs_intact,3,0.31040934320724073,0.09017422324871523,0.0,False,5,False,True,False,False,24,0.0,adx-1,0
0.0,adx3&rs,2,0.2360676015603954,-0.08847768490012138,0.0,False,28,False,False,False,False,11,0.0,adx1&rs,0
0.0,sig_h1_dr,0,0.38663536481653643,0.1793160564573116,0.0,False,3,True,True,False,False,14,0.0,rsi<35&rs,0
0.0,sig_lead_in_lag,2,0.2206909773179552,-0.050908374276504166,0.0,False,24,False,False,False,False,11,0.0,adx1&rs,0
0.0,adx3,3,0.330567629511666,-0.08433352918844604,0.0,False,26,False,False,False,False,24,0.0,adx-1,0
0.0,adx3&rs,1,0.2992720282088381,-0.02204207933057497,0.0,False,22,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,¬sig_h1_dr,3,0.3101119299910277,0.1282241819576416,0.0,False,3,True,True,False,False,24,0.0,adx-1,0
0.0,sig_rs_intact+sig_conso,1,0.3228357039739541,0.07688394906270006,0.0,False,13,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,adx2&rs,1,0.33800733589538584,0.12240047390143209,0.0,False,7,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,rsi50-65&rs,2,0.22962737442427142,0.014390829769797732,0.0,False,15,False,False,False,False,11,0.0,adx1&rs,0
0.0,sig_conso+sig_lead_in_lag,4,0.6249717360989333,0.13278500010076005,0.0,False,5,False,True,False,False,20,0.0,adx-1,0
0.0,sig_conso+sig_h1_dr,4,0.6105640727609546,0.028468195911219536,0.0,False,14,False,False,False,False,20,0.0,adx-1,0
0.0,rsi<35&conso,0,0.4383761661313836,0.11931997219800916,0.0,False,6,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,rsi50-65&rs,1,0.3298181203509593,0.009096783496871399,0.0,False,19,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,rsi>=65,2,0.22254447709154795,0.05922103920551959,0.0,False,10,False,False,False,False,11,0.0,adx1&rs,0
0.0,¬sig_conso,1,0.32054899846611423,-0.120537717683135,0.0,False,30,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,rsi35-50&rs,4,0.6090136640661529,0.014961722947422271,0.0,False,18,False,False,False,False,20,0.0,adx-1,0
0.0,sig_conso+sig_lead_in_lag,1,0.3391049786371075,0.1294662436711411,0.0,False,4,False,True,False,False,15,0.0,rsi<35&rs,1
0.0,adx3&rs,3,0.3165586978384642,-0.08289779154322127,0.0,False,25,False,False,False,False,24,0.0,adx-1,0
0.0,¬sig_conso,0,0.4053593875029078,0.03779850568027297,0.0,False,13,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,rsi>=65,0,0.39828872846061725,-0.08006836603900921,0.0,False,26,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,¬sig_rs_intact,0,0.42199148754198484,-0.12581418133033478,0.0,False,29,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,sig_conso+sig_h1_dr,3,0.3102585894046067,-0.16500494026276186,0.0,False,31,False,False,False,False,24,0.0,adx-1,0
0.0,¬sig_lead_in_lag,3,0.31569203539128926,0.04477802601655533,0.0,False,7,False,False,False,False,24,0.0,adx-1,0
0.0,sig_h1_dr,3,0.3169180786490209,-0.096302698452765,0.0,False,29,False,False,False,False,24,0.0,adx-1,0
0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,3,0.32853914876030493,-0.03013258346034092,0.0,False,18,False,False,False,False,24,0.0,adx-1,0
0.0,¬sig_h1_dr,2,0.22427860152487608,-0.083409732682816,0.0,False,27,False,False,False,False,11,0.0,adx1&rs,0
0.0,rsi35-50&conso,0,0.4072999482858679,0.00967786060522888,0.0,False,16,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,sig_conso,3,0.32474807156370206,0.025955435117090194,0.0,False,9,False,False,False,False,24,0.0,adx-1,0
0.0,sig_rs_intact,3,0.3160259158473649,-0.06576882160118228,0.0,False,24,False,False,False,False,24,0.0,adx-1,0
0.0,adx-1,2,0.22611448386728775,0.1667965088345507,0.0,False,3,True,True,False,False,11,0.0,adx1&rs,0
0.0,rsi35-50,3,0.316118597251109,0.008671589989900984,0.0,False,13,False,False,False,False,24,0.0,adx-1,0
0.0,rsi35-50,4,0.6164028377952834,0.016663829165378362,0.0,False,16,False,False,False,False,20,0.0,adx-1,0
0.0,adx2&rs,4,0.6097388886347369,0.12241702628725086,0.0,False,6,False,False,False,False,20,0.0,adx-1,0
0.0,adx0,0,0.4312870051310519,3.7433983656232767e-05,0.0,False,18,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,adx3,0,0.41977608173175596,-0.01813011455849138,0.0,False,20,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,adx1,3,0.320597324415703,0.00415113178252295,0.0,False,14,False,False,False,False,24,0.0,adx-1,0
0.0,rsi50-65&rs,0,0.40791873681989027,-0.038414885068169584,0.0,False,23,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,sig_conso+sig_h1_dr,2,0.2273293139965721,0.06320830386788012,0.0,False,9,False,False,False,False,11,0.0,adx1&rs,0
0.0,¬sig_h1_dr,1,0.32108078099692366,-0.022588867672471855,0.0,False,23,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,sig_conso+sig_h1_dr,1,0.32545409928134056,0.08959460863341391,0.0,False,11,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,¬sig_conso,4,0.6174611485040759,-0.012959416068081568,0.0,False,23,False,False,False,False,20,0.0,adx-1,0
0.0,sig_rs_intact+sig_conso,0,0.42522212180228924,-0.016239337946406585,0.0,False,19,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,adx1,2,0.2151938687642679,0.13134502935827583,0.0,False,4,False,True,False,False,11,0.0,adx1&rs,0
0.0,rsi50-65&rs,3,0.32224628976192676,0.0020281228619161576,0.0,False,15,False,False,False,False,24,0.0,adx-1,0
0.0,rsi<35&rs,1,0.33043104190312234,0.3636535758280472,0.0,False,1,True,True,True,False,15,0.0,rsi<35&rs,1
0.0,sig_conso+sig_h1_dr,0,0.3673490185280029,0.13640000573660785,0.0,False,5,False,True,False,False,14,0.0,rsi<35&rs,1
0.0,adx-1,4,0.638994532100951,0.49269553762999724,0.0,False,1,True,True,False,False,20,0.0,adx-1,0
0.0,rsi>=65,1,0.3320083342055706,0.12354713603827842,0.0,False,6,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,rsi<35,0,0.403408111877694,0.0616656490682234,0.0,False,11,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,adx0,3,0.30923561776418657,0.015113997918015298,0.0,False,10,False,False,False,False,24,0.0,adx-1,0
0.0,rsi50-65&conso,4,0.6180509942549569,0.010515284084288245,0.0,False,19,False,False,False,False,20,0.0,adx-1,0
0.0,¬sig_lead_in_lag,1,0.33396112356047886,-0.15859493680506132,0.0,False,31,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,rsi<35,1,0.3179752820035706,0.062056195437239815,0.0,False,14,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,sig_lead_in_lag+sig_h1_dr,1,0.30815806725864764,0.03273335814635501,0.0,False,17,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,rsi35-50,1,0.32238831806312773,-0.07858270807641282,0.0,False,28,False,False,False,False,15,0.0,rsi<35&rs,1
0.0,sig_lead_in_lag,3,0.3338615165222832,-0.033121315810831116,0.0,False,20,False,False,False,False,24,0.0,adx-1,0
0.0,sig_lead_in_lag+sig_h1_dr,2,0.21723315921415778,-0.002866168287206702,0.0,False,17,False,False,False,False,11,0.0,adx1&rs,0
0.0,adx3&rs,0,0.40048339801323235,0.08848836513494876,0.0,False,8,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,adx2&rs,3,0.3115450005128855,0.13535677932681078,0.0,False,2,True,True,False,False,24,0.0,adx-1,0
0.0,rsi<35&conso,1,0.33451852878887595,0.21583797455035125,0.0,False,2,True,True,False,False,15,0.0,rsi<35&rs,1
0.0,rsi50-65,2,0.23803739289756062,-0.029170394225922505,0.0,False,20,False,False,False,False,11,0.0,adx1&rs,0
0.0,¬sig_h1_dr,0,0.4189632012470799,-0.18219249051775227,0.0,False,31,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,adx2,0,0.4027722831794344,0.07998601530349594,0.0,False,9,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,adx2,2,0.22189502672116015,-0.036717468872604256,0.0,False,22,False,False,False,False,11,0.0,adx1&rs,0
0.0,rsi<35&conso,4,0.6315136885288942,0.042910875758396506,0.0,False,11,False,False,False,False,20,0.0,adx-1,0
0.0,adx2,3,0.31345449989884966,0.07432529597317122,0.0,False,6,False,False,False,False,24,0.0,adx-1,0
0.0,rsi50-65,0,0.44830965589025046,-0.05051922504436808,0.0,False,24,False,False,False,False,14,0.0,rsi<35&rs,0
0.0,sig_rs_intact,0,0.4461731154721324,0.03319920075289901,0.0,False,14,False,False,False,False,14,0.0,rsi<35&rs,0
0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,1,0.3568189900424615,0.7147969959656767,0.5999999999999999,False,1,True,True,True,False,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,4
0.6,rsi<35&rs,2,0.22157572345576831,0.5038550083700836,0.5999999999999999,False,1,True,True,True,False,1,0.0,rsi<35&rs,1
0.6,adx2,0,0.45868620568120166,0.6799860153034959,0.6,True,2,True,True,True,True,2,0.12164562379636656,adx2&rs,2
0.6,rsi50-65&conso,4,0.6302256780313554,0.6105152840842882,0.6,False,1,True,True,False,False,1,0.0,rsi50-65&conso,0
0.6,sig_lead_in_lag,0,0.4799039062738367,0.7159767685548951,0.5999999999999999,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
0.6,adx1,2,0.2635188380088853,0.7313450293582758,0.6,True,1,True,True,True,True,1,0.0,adx1,2
0.6,adx2,4,0.4962749402238013,0.6424009345867441,0.6000000000000002,False,1,True,True,True,False,1,0.0,adx2,2
0.6,adx-1,1,0.6800024638681683,0.776739342359561,0.5999999999999999,False,1,True,True,False,False,1,0.0,adx-1,0
0.6,adx0,4,0.5244198840028881,0.523335377609117,0.6,False,1,True,True,False,False,1,0.0,adx0,0
0.6,adx1,4,0.5974328106252085,0.70784600503847,0.6,True,1,True,True,True,True,1,0.0,adx1,2
0.6,sig_conso+sig_lead_in_lag,2,0.23713629504937492,0.4951785061096424,0.6,False,1,True,True,True,False,1,0.0,sig_conso+sig_lead_in_lag,5
0.6,adx3&rs,3,0.25979278933989514,0.5171022084567787,0.6,False,1,True,True,True,False,1,0.0,adx3&rs,1
0.6,¬sig_lead_in_lag,1,0.31877159452133746,0.44140506319493855,0.5999999999999999,False,1,True,True,True,False,1,0.0,¬sig_lead_in_lag,1
0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,3,0.3155746705793519,0.569867416539659,0.5999999999999999,False,1,True,True,True,False,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,2
0.6,sig_conso+sig_h1_dr,1,0.39266407952664506,0.6895946086334137,0.5999999999999998,False,1,True,True,True,False,1,0.0,sig_conso+sig_h1_dr,5
0.6,sig_conso,2,0.2826487450725415,0.6279187996381772,0.5999999999999999,True,1,True,True,True,True,1,0.0,sig_conso,3
0.6,sig_h1_dr,0,0.43817890010626886,0.7793160564573115,0.5999999999999999,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
0.6,adx3,1,0.3192234357921058,0.5114549776296238,0.5999999999999999,False,1,True,True,True,False,1,0.0,adx3,2
0.6,adx1,0,0.3865829652505467,0.547043564165947,0.5999999999999998,False,1,True,True,True,False,1,0.0,adx1,2
0.6,¬sig_conso,0,0.46904984861760185,0.6377985056802729,0.5999999999999999,False,1,True,True,True,False,1,0.0,¬sig_conso,1
0.6,sig_conso,0,0.37970589764267937,0.5760802916509838,0.6,False,2,True,True,True,False,2,0.135382427960536,rsi<35&conso,2
0.6,rsi<35&conso,2,0.2835282747855517,0.6254434719874131,0.5999999999999998,False,1,True,True,True,False,1,0.0,rsi<35&conso,1
0.6,adx1,1,0.3131041098472918,0.7290475667041634,0.6000000000000001,True,1,True,True,True,True,1,0.0,adx1,4
0.6,adx-1,3,0.7596761155513815,0.9004236373702287,0.6000000000000001,False,1,True,True,True,False,1,0.0,adx-1,1
0.6,rsi<35&rs,0,0.5394110288157635,0.9796708730275043,0.5999999999999999,True,1,True,True,True,True,1,0.0,rsi<35&rs,1
0.6,adx1&rs,3,0.31063758872251446,0.5698581538798773,0.5999999999999999,False,1,True,True,True,False,1,0.0,adx1&rs,2
0.6,sig_rs_intact+sig_conso,0,0.514191943962627,0.5837606620535931,0.5999999999999996,False,3,True,True,True,False,3,0.29787160335902607,rsi<35&rs,5
0.6,rsi>=65,3,0.3602877787696319,0.5153582325525874,0.6,False,1,True,True,True,False,1,0.0,rsi>=65,1
0.6,sig_h1_dr,3,0.27092696378048153,0.503697301547235,0.6,False,2,True,True,True,False,2,0.07933700451475345,sig_lead_in_lag+sig_h1_dr,5
0.6,rsi35-50,4,0.5785783708294567,0.6166638291653784,0.6000000000000001,False,1,True,True,True,False,1,0.0,rsi35-50,1
0.6,adx0,2,0.22264519180609024,0.5955203499208439,0.6000000000000001,True,1,True,True,True,True,1,0.0,adx0,1
0.6,rsi<35,1,0.3727225851620996,0.6620561954372398,0.6,True,1,True,True,True,True,1,0.0,rsi<35,3
0.6,sig_conso+sig_h1_dr,3,0.29578900017951276,0.434995059737238,0.5999999999999999,False,3,True,True,True,False,3,0.06073561890000967,sig_conso+sig_lead_in_lag+sig_h1_dr,4
0.6,rsi>=65,2,0.2719891076723125,0.6592210392055197,0.6000000000000001,True,1,True,True,True,True,1,0.0,rsi>=65,3
0.6,adx0,0,0.44577668827148514,0.6000374339836562,0.6,True,1,True,True,True,True,1,0.0,adx0,1
0.6,adx3&rs,1,0.3382963777044207,0.577957920669425,0.6,False,1,True,True,True,False,1,0.0,adx3&rs,3
0.6,¬sig_lead_in_lag,4,0.6690668974991132,0.4355473676256394,0.5999999999999999,False,2,True,True,False,False,2,0.5363333696434807,adx-1,0
0.6,rsi50-65,2,0.231496482680669,0.5708296057740774,0.5999999999999999,False,1,True,True,True,False,1,0.0,rsi50-65,3
0.6,rsi<35&conso,4,0.6429383398434037,0.6429108757583964,0.6,False,1,True,True,False,False,1,0.0,rsi<35&conso,0
0.6,rsi35-50,0,0.34650956594293797,0.6088644354436966,0.5999999999999999,False,1,True,True,True,False,1,0.0,rsi35-50,3
0.6,adx3&rs,2,0.21411601305816863,0.5115223150998786,0.6,False,1,True,True,True,False,1,0.0,adx3&rs,5
0.6,sig_conso,1,0.35523281939560364,0.7052367026134632,0.6,True,1,True,True,True,True,1,0.0,sig_conso,4
0.6,sig_h1_dr,4,0.5622606918800038,0.6440779775382833,0.6,False,2,True,True,True,False,2,0.07130652058793197,sig_lead_in_lag+sig_h1_dr,4
0.6,rsi<35&conso,3,0.3544230835847033,0.7019028963994415,0.5999999999999998,False,1,True,True,True,False,1,0.0,rsi<35&conso,1
0.6,adx0,3,0.2414694003732237,0.6151139979180151,0.5999999999999999,True,1,True,True,True,True,1,0.0,adx0,1
0.6,sig_conso+sig_lead_in_lag+sig_h1_dr,4,0.6094726705618521,0.7220633177003147,0.6,False,1,True,True,True,False,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,2
0.6,rsi35-50,3,0.30301261668462254,0.608671589989901,0.6,False,1,True,True,True,False,1,0.0,rsi35-50,2
0.6,rsi<35,0,0.42593795240865145,0.6616656490682233,0.6,False,1,True,True,True,False,1,0.0,rsi<35,2
0.6,rsi<35,3,0.3197539463324448,0.5383507827744353,0.6000000000000001,False,1,True,True,True,False,1,0.0,rsi<35,1
0.6,sig_lead_in_lag+sig_h1_dr,2,0.21690860637977738,0.5971338317127933,0.6,False,1,True,True,True,False,1,0.0,sig_lead_in_lag+sig_h1_dr,5
0.6,rsi50-65,0,0.3935512620507425,0.5494807749556316,0.5999999999999998,False,1,True,True,True,False,1,0.0,rsi50-65,2
0.6,rsi50-65&conso,1,0.3351678571107197,0.5502243811981892,0.5999999999999999,False,1,True,True,True,False,1,0.0,rsi50-65&conso,3
0.6,sig_h1_dr,2,0.25424697397876017,0.6890716254731786,0.5999999999999999,False,1,True,True,True,False,1,0.0,sig_h1_dr,5
0.6,sig_lead_in_lag+sig_h1_dr,4,0.5984461824430359,0.7533756808121419,0.6,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_h1_dr,2
